,Read number,Strand,Location of the gene in the read,Read length,Start,End
17,NC_031045-57,1,"[2465, 2549)",1640,2465,2549
18,NC_031045-57,1,"[2550, 2652)",1741,2550,2652
19,NC_031045-57,1,"[2738, 2754)",1756,2738,2754
20,NC_031045-57,1,"[2784, 2785)",1756,2784,2785
21,NC_031045-57,1,"[2856, 3940)",2839,2856,3940
22,NC_031045-57,1,"[3978, 3990)",2850,3978,3990
23,NC_031045-57,1,"[3991, 4083)",2941,3991,4083
24,NC_031045-57,1,"[4111, 4114)",2943,4111,4114
25,NC_031045-57,1,"[4142, 4151)",2951,4142,4151
26,NC_031045-57,1,"[4153, 4182)",2979,4153,4182
27,NC_031045-57,1,"[4284, 4368)",3062,4284,4368
28,NC_031045-57,1,"[4386, 4563)",3238,4386,4563
29,NC_031045-57,1,"[4586, 4594)",3245,4586,4594
30,NC_031045-57,1,"[4595, 4598)",3247,4595,4598
31,NC_031045-57,1,"[4615, 4628)",3259,4615,4628
32,NC_031045-57,1,"[4675, 4676)",3259,4675,4676
33,NC_031045-57,1,"[4709, 4710)",3259,4709,4710
34,NC_031045-57,1,"[4715, 4724)",3267,4715,4724
35,NC_031045-57,1,"[4728, 4766)",3304,4728,4766
36,NC_031045-57,1,"[4767, 4773)",3309,4767,4773
37,NC_031045-57,1,"[4893, 4895)",3310,4893,4895
38,NC_031045-57,1,"[4896, 4959)",3372,4896,4959
39,NC_031045-57,1,"[5114, 5183)",3440,5114,5183
40,NC_031045-57,1,"[5189, 5195)",3445,5189,5195
41,NC_031045-57,1,"[5202, 5242)",3484,5202,5242
42,NC_031045-57,1,"[5282, 5285)",3486,5282,5285
43,NC_031045-57,1,"[5291, 5292)",3486,5291,5292
44,NC_031045-57,1,"[5293, 5294)",3486,5293,5294
45,NC_031045-57,1,"[5308, 5518)",3695,5308,5518
46,NC_031045-57,1,"[5527, 5529)",3696,5527,5529
47,NC_031045-57,1,"[5542, 5543)",3696,5542,5543
48,NC_031045-57,1,"[5551, 5662)",3806,5551,5662
49,NC_031045-57,1,"[5710, 6120)",4215,5710,6120
50,NC_031045-57,1,"[6132, 6144)",4226,6132,6144
51,NC_031045-57,1,"[6201, 6222)",4246,6201,6222
52,NC_031045-57,1,"[6324, 6359)",4280,6324,6359
53,NC_031045-57,1,"[6426, 6630)",4483,6426,6630
54,NC_031045-57,1,"[6639, 6647)",4490,6639,6647
55,NC_031045-57,1,"[6661, 6662)",4490,6661,6662
56,NC_031045-57,1,"[6665, 6732)",4556,6665,6732
57,NC_031045-57,1,"[6834, 6842)",4563,6834,6842
58,NC_031045-57,1,"[6843, 6936)",4655,6843,6936
0,NC_031045-58,1,"[0, 306)",305,0,306
1,NC_031045-58,1,"[390, 452)",366,390,452
2,NC_031045-58,1,"[510, 816)",671,510,816
3,NC_031045-58,1,"[881, 1016)",805,881,1016
4,NC_031045-58,1,"[1020, 1443)",1227,1020,1443
5,NC_031045-58,1,"[1464, 1466)",1228,1464,1466
6,NC_031045-58,1,"[1475, 1602)",1354,1475,1602
7,NC_031045-58,1,"[1685, 1687)",1355,1685,1687
8,NC_031045-58,1,"[1688, 1691)",1357,1688,1691
9,NC_031045-58,1,"[1692, 1828)",1492,1692,1828
10,NC_031045-58,1,"[1836, 1882)",1537,1836,1882
11,NC_031045-58,1,"[1949, 2050)",1637,1949,2050
12,NC_031045-58,1,"[2062, 2063)",1637,2062,2063
13,NC_031045-58,1,"[2070, 2582)",2148,2070,2582
14,NC_031045-58,1,"[2583, 2584)",2148,2583,2584
15,NC_031045-58,1,"[2728, 2729)",2148,2728,2729
16,NC_031045-58,1,"[2732, 2754)",2169,2732,2754
17,NC_031045-58,1,"[2958, 2968)",2178,2958,2968
18,NC_031045-58,1,"[2974, 3016)",2219,2974,3016
19,NC_031045-58,1,"[3066, 3162)",2314,3066,3162
20,NC_031045-58,1,"[3290, 3358)",2381,3290,3358
0,NC_031045-59,1,"[0, 37)",36,0,37
1,NC_031045-59,1,"[102, 510)",443,102,510
2,NC_031045-59,1,"[612, 686)",516,612,686
3,NC_031045-59,1,"[714, 916)",717,714,916
4,NC_031045-59,1,"[917, 1005)",804,917,1005
5,NC_031045-59,1,"[1020, 1537)",1320,1020,1537
6,NC_031045-59,1,"[1538, 1541)",1322,1538,1541
7,NC_031045-59,1,"[1545, 1548)",1324,1545,1548
8,NC_031045-59,1,"[1557, 1563)",1329,1557,1563
9,NC_031045-59,1,"[1573, 1604)",1359,1573,1604
10,NC_031045-59,1,"[1626, 1628)",1360,1626,1628
11,NC_031045-59,1,"[1630, 1836)",1565,1630,1836
12,NC_031045-59,1,"[1958, 1965)",1571,1958,1965
13,NC_031045-59,1,"[2078, 2131)",1623,2078,2131
14,NC_031045-59,1,"[2136, 2138)",1624,2136,2138
15,NC_031045-59,1,"[2139, 2140)",1624,2139,2140
16,NC_031045-59,1,"[2244, 2320)",1699,2244,2320
17,NC_031045-59,1,"[2349, 2367)",1716,2349,2367
18,NC_031045-59,1,"[2373, 2474)",1816,2373,2474
19,NC_031045-59,1,"[2475, 2482)",1822,2475,2482
20,NC_031045-59,1,"[2487, 2505)",1839,2487,2505
21,NC_031045-59,1,"[2509, 2514)",1843,2509,2514
22,NC_031045-59,1,"[2515, 2517)",1844,2515,2517
23,NC_031045-59,1,"[2520, 2547)",1870,2520,2547
24,NC_031045-59,1,"[2639, 2652)",1882,2639,2652
25,NC_031045-59,1,"[2802, 2803)",1882,2802,2803
26,NC_031045-59,1,"[2805, 2925)",2001,2805,2925
27,NC_031045-59,1,"[2961, 3071)",2110,2961,3071
28,NC_031045-59,1,"[3162, 3253)",2200,3162,3253
29,NC_031045-59,1,"[3254, 3264)",2209,3254,3264
30,NC_031045-59,1,"[3311, 3441)",2338,3311,3441
31,NC_031045-59,1,"[3442, 3444)",2339,3442,3444
32,NC_031045-59,1,"[3468, 3570)",2440,3468,3570
33,NC_031045-59,1,"[3629, 3741)",2551,3629,3741
34,NC_031045-59,1,"[3857, 3860)",2553,3857,3860
35,NC_031045-59,1,"[3862, 3870)",2560,3862,3870
36,NC_031045-59,1,"[3872, 3874)",2561,3872,3874
37,NC_031045-59,1,"[3929, 3957)",2588,3929,3957
38,NC_031045-59,1,"[3978, 4063)",2672,3978,4063
39,NC_031045-59,1,"[4112, 4232)",2791,4112,4232
40,NC_031045-59,1,"[4418, 4423)",2795,4418,4423
41,NC_031045-59,1,"[4430, 4431)",2795,4430,4431
42,NC_031045-59,1,"[4794, 4834)",2834,4794,4834
43,NC_031045-59,1,"[4896, 5202)",3139,4896,5202
44,NC_031045-59,1,"[5406, 6018)",3750,5406,6018
45,NC_031045-59,1,"[6150, 6185)",3784,6150,6185
46,NC_031045-59,1,"[6218, 6220)",3785,6218,6220
47,NC_031045-59,1,"[6222, 6324)",3886,6222,6324
48,NC_031045-59,1,"[6630, 6714)",3969,6630,6714
49,NC_031045-59,1,"[6730, 6731)",3969,6730,6731
50,NC_031045-59,1,"[6732, 6900)",4136,6732,6900
51,NC_031045-59,1,"[6902, 6919)",4152,6902,6919
52,NC_031045-59,1,"[6936, 7140)",4355,6936,7140
0,NC_031045-60,1,"[0, 763)",762,0,763
1,NC_031045-60,1,"[788, 798)",771,788,798
2,NC_031045-60,1,"[811, 813)",772,811,813
3,NC_031045-60,1,"[816, 932)",887,816,932
4,NC_031045-60,1,"[1080, 1082)",888,1080,1082
5,NC_031045-60,1,"[1083, 1084)",888,1083,1084
6,NC_031045-60,1,"[1114, 1122)",895,1114,1122
7,NC_031045-60,1,"[1456, 1513)",951,1456,1513
8,NC_031045-60,1,"[1530, 1616)",1036,1530,1616
9,NC_031045-60,1,"[1617, 1629)",1047,1617,1629
10,NC_031045-60,1,"[1632, 1659)",1073,1632,1659
11,NC_031045-60,1,"[1688, 1698)",1082,1688,1698
12,NC_031045-60,1,"[1707, 1708)",1082,1707,1708
13,NC_031045-60,1,"[1714, 1734)",1101,1714,1734
14,NC_031045-60,1,"[1798, 1836)",1138,1798,1836
15,NC_031045-60,1,"[2040, 2096)",1193,2040,2096
16,NC_031045-60,1,"[2142, 2244)",1294,2142,2244
17,NC_031045-60,1,"[2353, 2379)",1319,2353,2379
18,NC_031045-60,1,"[2383, 2386)",1321,2383,2386
19,NC_031045-60,1,"[2393, 2410)",1337,2393,2410
20,NC_031045-60,1,"[2412, 2446)",1370,2412,2446
21,NC_031045-60,1,"[2448, 2455)",1376,2448,2455
22,NC_031045-60,1,"[2553, 2554)",1376,2553,2554
23,NC_031045-60,1,"[2555, 2644)",1464,2555,2644
24,NC_031045-60,1,"[2648, 2754)",1569,2648,2754
25,NC_031045-60,1,"[2895, 2901)",1574,2895,2901
26,NC_031045-60,1,"[2902, 2916)",1587,2902,2916
27,NC_031045-60,1,"[2958, 3036)",1664,2958,3036
28,NC_031045-60,1,"[3039, 3040)",1664,3039,3040
29,NC_031045-60,1,"[3042, 3044)",1665,3042,3044
30,NC_031045-60,1,"[3063, 3065)",1666,3063,3065
31,NC_031045-60,1,"[3093, 3162)",1734,3093,3162
32,NC_031045-60,1,"[3287, 3288)",1734,3287,3288
33,NC_031045-60,1,"[3289, 3290)",1734,3289,3290
34,NC_031045-60,1,"[3291, 3301)",1743,3291,3301
35,NC_031045-60,1,"[3304, 3351)",1789,3304,3351
36,NC_031045-60,1,"[3366, 3389)",1811,3366,3389
37,NC_031045-60,1,"[3390, 3427)",1847,3390,3427
38,NC_031045-60,1,"[3468, 3614)",1992,3468,3614
39,NC_031045-60,1,"[3619, 3626)",1998,3619,3626
40,NC_031045-60,1,"[3638, 4192)",2551,3638,4192
41,NC_031045-60,1,"[4217, 4223)",2556,4217,4223
42,NC_031045-60,1,"[4226, 4229)",2558,4226,4229
43,NC_031045-60,1,"[4243, 4244)",2558,4243,4244
44,NC_031045-60,1,"[4282, 4284)",2559,4282,4284
45,NC_031045-60,1,"[4346, 4386)",2598,4346,4386
46,NC_031045-60,1,"[4488, 4583)",2692,4488,4583
47,NC_031045-60,1,"[4587, 4588)",2692,4587,4588
48,NC_031045-60,1,"[4896, 5304)",3099,4896,5304
49,NC_031045-60,1,"[5315, 5576)",3359,5315,5576
50,NC_031045-60,1,"[5582, 5585)",3361,5582,5585
51,NC_031045-60,1,"[5610, 5712)",3462,5610,5712
52,NC_031045-60,1,"[5758, 5909)",3612,5758,5909
53,NC_031045-60,1,"[5916, 6120)",3815,5916,6120
54,NC_031045-60,1,"[6194, 6198)",3818,6194,6198
55,NC_031045-60,1,"[6200, 6226)",3843,6200,6226
56,NC_031045-60,1,"[6324, 6630)",4148,6324,6630
57,NC_031045-60,1,"[6811, 6822)",4158,6811,6822
58,NC_031045-60,1,"[6834, 6880)",4203,6834,6880
59,NC_031045-60,1,"[6936, 7446)",4712,6936,7446
60,NC_031045-60,1,"[7531, 7625)",4805,7531,7625
61,NC_031045-60,1,"[7715, 7719)",4808,7715,7719
62,NC_031045-60,1,"[7733, 7823)",4897,7733,7823
63,NC_031045-60,1,"[7854, 7956)",4998,7854,7956
64,NC_031045-60,1,"[8049, 8058)",5006,8049,8058
65,NC_031045-60,1,"[8234, 8239)",5010,8234,8239
66,NC_031045-60,1,"[8262, 8466)",5213,8262,8466
67,NC_031045-60,1,"[8475, 8568)",5305,8475,8568
68,NC_031045-60,1,"[8576, 8579)",5307,8576,8579
69,NC_031045-60,1,"[8592, 8632)",5346,8592,8632
70,NC_031045-60,1,"[8633, 8634)",5346,8633,8634
71,NC_031045-60,1,"[8659, 8663)",5349,8659,8663
72,NC_031045-60,1,"[8666, 8670)",5352,8666,8670
73,NC_031045-60,1,"[8694, 8696)",5353,8694,8696
74,NC_031045-60,1,"[8976, 9074)",5450,8976,9074
75,NC_031045-60,1,"[9078, 9282)",5653,9078,9282
76,NC_031045-60,1,"[9588, 9636)",5700,9588,9636
77,NC_031045-60,1,"[9690, 9999)",6008,9690,9999
78,NC_031045-60,1,"[10108, 10116)",6015,10108,10116
79,NC_031045-60,1,"[10123, 10130)",6021,10123,10130
80,NC_031045-60,1,"[10132, 10527)",6415,10132,10527
81,NC_031045-60,1,"[10587, 10608)",6435,10587,10608
82,NC_031045-60,1,"[10653, 10665)",6446,10653,10665
83,NC_031045-60,1,"[10666, 10667)",6446,10666,10667
84,NC_031045-60,1,"[10671, 10672)",6446,10671,10672
85,NC_031045-60,1,"[10682, 10726)",6489,10682,10726
86,NC_031045-60,1,"[10729, 10730)",6489,10729,10730
87,NC_031045-60,1,"[10731, 10751)",6508,10731,10751
88,NC_031045-60,1,"[10812, 10914)",6609,10812,10914
89,NC_031045-60,1,"[10930, 10938)",6616,10930,10938
90,NC_031045-60,1,"[10975, 11020)",6660,10975,11020
91,NC_031045-60,1,"[11041, 11046)",6664,11041,11046
92,NC_031045-60,1,"[11047, 11131)",6747,11047,11131
93,NC_031045-60,1,"[11132, 11133)",6747,11132,11133
94,NC_031045-60,1,"[11178, 11180)",6748,11178,11180
95,NC_031045-60,1,"[11220, 11322)",6849,11220,11322
96,NC_031045-60,1,"[11335, 11424)",6937,11335,11424
97,NC_031045-60,1,"[11526, 11567)",6977,11526,11567
98,NC_031045-60,1,"[11628, 11832)",7180,11628,11832
99,NC_031045-60,1,"[12036, 12051)",7194,12036,12051
100,NC_031045-60,1,"[12052, 12070)",7211,12052,12070
101,NC_031045-60,1,"[12076, 12085)",7219,12076,12085
102,NC_031045-60,1,"[12086, 12098)",7230,12086,12098
103,NC_031045-60,1,"[12138, 12342)",7433,12138,12342
0,NC_031045-62,1,"[136, 195)",58,136,195
1,NC_031045-62,1,"[204, 412)",265,204,412
2,NC_031045-62,1,"[413, 510)",361,413,510
3,NC_031045-62,1,"[612, 659)",407,612,659
4,NC_031045-62,1,"[714, 1224)",916,714,1224
5,NC_031045-62,1,"[1428, 1474)",961,1428,1474
6,NC_031045-62,1,"[1530, 2142)",1572,1530,2142
7,NC_031045-62,1,"[2200, 2201)",1572,2200,2201
8,NC_031045-62,1,"[2205, 2260)",1626,2205,2260
9,NC_031045-62,1,"[2346, 2448)",1727,2346,2448
10,NC_031045-62,1,"[2556, 2558)",1728,2556,2558
11,NC_031045-62,1,"[2559, 2636)",1804,2559,2636
12,NC_031045-62,1,"[2652, 2759)",1910,2652,2759
13,NC_031045-62,1,"[2877, 3468)",2500,2877,3468
14,NC_031045-62,1,"[3523, 3529)",2505,3523,3529
15,NC_031045-62,1,"[3531, 3664)",2637,3531,3664
16,NC_031045-62,1,"[3672, 3876)",2840,3672,3876
17,NC_031045-62,1,"[3885, 3978)",2932,3885,3978
18,NC_031045-62,1,"[4080, 4109)",2960,4080,4109
19,NC_031045-62,1,"[4182, 4565)",3342,4182,4565
20,NC_031045-62,1,"[4567, 4571)",3345,4567,4571
21,NC_031045-62,1,"[4574, 4590)",3360,4574,4590
22,NC_031045-62,1,"[4662, 4665)",3362,4662,4665
23,NC_031045-62,1,"[4667, 4673)",3367,4667,4673
24,NC_031045-62,1,"[4674, 4782)",3474,4674,4782
25,NC_031045-62,1,"[4794, 4807)",3486,4794,4807
26,NC_031045-62,1,"[4890, 4896)",3491,4890,4896
0,NC_031045-63,1,"[0, 102)",101,0,102
1,NC_031045-63,1,"[195, 202)",107,195,202
2,NC_031045-63,1,"[211, 288)",183,211,288
3,NC_031045-63,1,"[408, 456)",230,408,456
4,NC_031045-63,1,"[463, 465)",231,463,465
5,NC_031045-63,1,"[467, 470)",233,467,470
6,NC_031045-63,1,"[510, 816)",538,510,816
7,NC_031045-63,1,"[854, 859)",542,854,859
8,NC_031045-63,1,"[863, 866)",544,863,866
9,NC_031045-63,1,"[875, 950)",618,875,950
10,NC_031045-63,1,"[1020, 1249)",846,1020,1249
11,NC_031045-63,1,"[1279, 1285)",851,1279,1285
12,NC_031045-63,1,"[1288, 1326)",888,1288,1326
13,NC_031045-63,1,"[1364, 1793)",1316,1364,1793
14,NC_031045-63,1,"[1836, 2476)",1955,1836,2476
15,NC_031045-63,1,"[2477, 2480)",1957,2477,2480
16,NC_031045-63,1,"[2549, 2550)",1957,2549,2550
17,NC_031045-63,1,"[2571, 2573)",1958,2571,2573
18,NC_031045-63,1,"[2575, 2601)",1983,2575,2601
19,NC_031045-63,1,"[2604, 2958)",2336,2604,2958
20,NC_031045-63,1,"[2961, 2962)",2336,2961,2962
21,NC_031045-63,1,"[3162, 3263)",2436,3162,3263
22,NC_031045-63,1,"[3264, 3672)",2843,3264,3672
23,NC_031045-63,1,"[3784, 3862)",2920,3784,3862
24,NC_031045-63,1,"[3876, 4113)",3156,3876,4113
25,NC_031045-63,1,"[4114, 4146)",3187,4114,4146
26,NC_031045-63,1,"[4161, 4172)",3197,4161,4172
27,NC_031045-63,1,"[4176, 4177)",3197,4176,4177
28,NC_031045-63,1,"[4179, 4386)",3403,4179,4386
29,NC_031045-63,1,"[4411, 4413)",3404,4411,4413
30,NC_031045-63,1,"[4414, 4421)",3410,4414,4421
31,NC_031045-63,1,"[4422, 4431)",3418,4422,4431
32,NC_031045-63,1,"[4435, 4488)",3470,4435,4488
33,NC_031045-63,1,"[4692, 4787)",3564,4692,4787
34,NC_031045-63,1,"[4794, 4896)",3665,4794,4896
35,NC_031045-63,1,"[4962, 4965)",3667,4962,4965
36,NC_031045-63,1,"[4966, 5050)",3750,4966,5050
37,NC_031045-63,1,"[5100, 5441)",4090,5100,5441
38,NC_031045-63,1,"[5562, 5563)",4090,5562,5563
39,NC_031045-63,1,"[5574, 5610)",4125,5574,5610
40,NC_031045-63,1,"[5756, 5813)",4181,5756,5813
41,NC_031045-63,1,"[5814, 5916)",4282,5814,5916
42,NC_031045-63,1,"[6018, 6073)",4336,6018,6073
43,NC_031045-63,1,"[6120, 6335)",4550,6120,6335
44,NC_031045-63,1,"[6336, 6339)",4552,6336,6339
45,NC_031045-63,1,"[6352, 6426)",4625,6352,6426
46,NC_031045-63,1,"[6472, 6559)",4711,6472,6559
47,NC_031045-63,1,"[6630, 7446)",5526,6630,7446
48,NC_031045-63,1,"[7502, 7503)",5526,7502,7503
49,NC_031045-63,1,"[7524, 7548)",5549,7524,7548
50,NC_031045-63,1,"[7650, 7744)",5642,7650,7744
51,NC_031045-63,1,"[7752, 7854)",5743,7752,7854
52,NC_031045-63,1,"[8084, 8157)",5815,8084,8157
53,NC_031045-63,1,"[8160, 8218)",5872,8160,8218
54,NC_031045-63,1,"[8262, 8375)",5984,8262,8375
55,NC_031045-63,1,"[8451, 8631)",6163,8451,8631
56,NC_031045-63,1,"[8646, 8660)",6176,8646,8660
57,NC_031045-63,1,"[8666, 8670)",6179,8666,8670
58,NC_031045-63,1,"[8775, 8855)",6258,8775,8855
59,NC_031045-63,1,"[8877, 9100)",6480,8877,9100
60,NC_031045-63,1,"[9196, 9221)",6504,9196,9221
61,NC_031045-63,1,"[9243, 9486)",6746,9243,9486
62,NC_031045-63,1,"[9493, 9516)",6768,9493,9516
63,NC_031045-63,1,"[9518, 9526)",6775,9518,9526
64,NC_031045-63,1,"[9532, 9533)",6775,9532,9533
65,NC_031045-63,1,"[9535, 9792)",7031,9535,9792
66,NC_031045-63,1,"[9871, 9872)",7031,9871,9872
67,NC_031045-63,1,"[9873, 9894)",7051,9873,9894
68,NC_031045-63,1,"[9996, 9999)",7053,9996,9999
69,NC_031045-63,1,"[10098, 10139)",7093,10098,10139
70,NC_031045-63,1,"[10141, 10404)",7355,10141,10404
71,NC_031045-63,1,"[10484, 10485)",7355,10484,10485
72,NC_031045-63,1,"[10487, 10488)",7355,10487,10488
73,NC_031045-63,1,"[10490, 10495)",7359,10490,10495
74,NC_031045-63,1,"[10500, 10505)",7363,10500,10505
75,NC_031045-63,1,"[10548, 10613)",7427,10548,10613
76,NC_031045-63,1,"[10687, 10688)",7427,10687,10688
77,NC_031045-63,1,"[10689, 10690)",7427,10689,10690
78,NC_031045-63,1,"[10709, 10914)",7631,10709,10914
79,NC_031045-63,1,"[10994, 11016)",7652,10994,11016
80,NC_031045-63,1,"[11118, 11153)",7686,11118,11153
81,NC_031045-63,1,"[11220, 11322)",7787,11220,11322
82,NC_031045-63,1,"[11387, 11394)",7793,11387,11394
83,NC_031045-63,1,"[11397, 11424)",7819,11397,11424
84,NC_031045-63,1,"[11558, 11628)",7888,11558,11628
85,NC_031045-63,1,"[11632, 11657)",7912,11632,11657
86,NC_031045-63,1,"[11730, 11801)",7982,11730,11801
87,NC_031045-63,1,"[11832, 11934)",8083,11832,11934
88,NC_031045-63,1,"[12033, 12036)",8085,12033,12036
89,NC_031045-63,1,"[12042, 12112)",8154,12042,12112
90,NC_031045-63,1,"[12210, 12248)",8191,12210,12248
91,NC_031045-63,1,"[12254, 12301)",8237,12254,12301
92,NC_031045-63,1,"[12342, 12442)",8336,12342,12442
93,NC_031045-63,1,"[12444, 12758)",8649,12444,12758
0,NC_031045-64,1,"[72, 75)",2,72,75
1,NC_031045-64,1,"[78, 87)",10,78,87
2,NC_031045-64,1,"[89, 195)",115,89,195
3,NC_031045-64,1,"[366, 367)",115,366,367
4,NC_031045-64,1,"[369, 389)",134,369,389
5,NC_031045-64,1,"[390, 392)",135,390,392
6,NC_031045-64,1,"[408, 918)",644,408,918
7,NC_031045-64,1,"[1122, 1148)",669,1122,1148
8,NC_031045-64,1,"[1149, 1151)",670,1149,1151
9,NC_031045-64,1,"[1178, 1179)",670,1178,1179
10,NC_031045-64,1,"[1184, 1194)",679,1184,1194
11,NC_031045-64,1,"[1198, 1215)",695,1198,1215
12,NC_031045-64,1,"[1530, 1587)",751,1530,1587
13,NC_031045-64,1,"[1632, 1734)",852,1632,1734
14,NC_031045-64,1,"[1938, 2011)",924,1938,2011
15,NC_031045-64,1,"[2014, 2020)",929,2014,2020
16,NC_031045-64,1,"[2063, 2080)",945,2063,2080
17,NC_031045-64,1,"[2081, 2142)",1005,2081,2142
18,NC_031045-64,1,"[2698, 2705)",1011,2698,2705
19,NC_031045-64,1,"[2754, 2828)",1084,2754,2828
20,NC_031045-64,1,"[2829, 2830)",1084,2829,2830
21,NC_031045-64,1,"[2856, 2861)",1088,2856,2861
22,NC_031045-64,1,"[2868, 2874)",1093,2868,2874
23,NC_031045-64,1,"[2899, 2928)",1121,2899,2928
24,NC_031045-64,1,"[2931, 2933)",1122,2931,2933
25,NC_031045-64,1,"[2948, 3115)",1288,2948,3115
26,NC_031045-64,1,"[3139, 3149)",1297,3139,3149
27,NC_031045-64,1,"[3188, 3699)",1807,3188,3699
28,NC_031045-64,1,"[3700, 3820)",1926,3700,3820
29,NC_031045-64,1,"[3822, 3824)",1927,3822,3824
30,NC_031045-64,1,"[3828, 3829)",1927,3828,3829
31,NC_031045-64,1,"[3876, 3963)",2013,3876,3963
32,NC_031045-64,1,"[3967, 3973)",2018,3967,3973
33,NC_031045-64,1,"[4054, 4058)",2021,4054,4058
34,NC_031045-64,1,"[4065, 4088)",2043,4065,4088
35,NC_031045-64,1,"[4101, 4182)",2123,4101,4182
36,NC_031045-64,1,"[4185, 4189)",2126,4185,4189
37,NC_031045-64,1,"[4238, 4240)",2127,4238,4240
38,NC_031045-64,1,"[4263, 4264)",2127,4263,4264
39,NC_031045-64,1,"[4335, 4357)",2148,4335,4357
40,NC_031045-64,1,"[4370, 4372)",2149,4370,4372
41,NC_031045-64,1,"[4380, 4383)",2151,4380,4383
42,NC_031045-64,1,"[4533, 4534)",2151,4533,4534
43,NC_031045-64,1,"[4535, 4543)",2158,4535,4543
44,NC_031045-64,1,"[4692, 4782)",2247,4692,4782
45,NC_031045-64,1,"[4794, 4896)",2348,4794,4896
46,NC_031045-64,1,"[5202, 5272)",2417,5202,5272
47,NC_031045-64,1,"[5304, 5311)",2423,5304,5311
48,NC_031045-64,1,"[5375, 5390)",2437,5375,5390
49,NC_031045-64,1,"[5391, 5400)",2445,5391,5400
50,NC_031045-64,1,"[5403, 5436)",2477,5403,5436
51,NC_031045-64,1,"[5506, 5712)",2682,5506,5712
52,NC_031045-64,1,"[5769, 5771)",2683,5769,5771
53,NC_031045-64,1,"[5801, 5820)",2701,5801,5820
54,NC_031045-64,1,"[6120, 6182)",2762,6120,6182
55,NC_031045-64,1,"[6222, 6426)",2965,6222,6426
56,NC_031045-64,1,"[6528, 6600)",3036,6528,6600
57,NC_031045-64,1,"[6630, 6732)",3137,6630,6732
58,NC_031045-64,1,"[6799, 6801)",3138,6799,6801
59,NC_031045-64,1,"[6806, 6811)",3142,6806,6811
60,NC_031045-64,1,"[6812, 6815)",3144,6812,6815
61,NC_031045-64,1,"[6825, 7344)",3662,6825,7344
62,NC_031045-64,1,"[7455, 7463)",3669,7455,7463
63,NC_031045-64,1,"[7465, 7467)",3670,7465,7467
64,NC_031045-64,1,"[7587, 7697)",3779,7587,7697
65,NC_031045-64,1,"[7706, 7709)",3781,7706,7709
66,NC_031045-64,1,"[7711, 7712)",3781,7711,7712
67,NC_031045-64,1,"[7752, 7854)",3882,7752,7854
0,NC_031045-65,1,"[0, 13)",12,0,13
1,NC_031045-65,1,"[20, 24)",15,20,24
2,NC_031045-65,1,"[27, 718)",705,27,718
3,NC_031045-65,1,"[834, 840)",710,834,840
4,NC_031045-65,1,"[848, 850)",711,848,850
5,NC_031045-65,1,"[860, 869)",719,860,869
6,NC_031045-65,1,"[871, 872)",719,871,872
7,NC_031045-65,1,"[876, 881)",723,876,881
8,NC_031045-65,1,"[889, 914)",747,889,914
9,NC_031045-65,1,"[918, 1326)",1154,918,1326
10,NC_031045-65,1,"[1418, 1523)",1258,1418,1523
11,NC_031045-65,1,"[1524, 2142)",1875,1524,2142
0,NC_031045-66,1,"[56, 58)",1,56,58
1,NC_031045-66,1,"[71, 102)",31,71,102
2,NC_031045-66,1,"[306, 392)",116,306,392
3,NC_031045-66,1,"[408, 543)",250,408,543
4,NC_031045-66,1,"[546, 714)",417,546,714
5,NC_031045-66,1,"[816, 843)",443,816,843
6,NC_031045-66,1,"[1011, 1020)",451,1011,1020
7,NC_031045-66,1,"[1122, 1201)",529,1122,1201
8,NC_031045-66,1,"[1214, 1222)",536,1214,1222
9,NC_031045-66,1,"[1224, 1326)",637,1224,1326
10,NC_031045-66,1,"[1373, 1428)",691,1373,1428
11,NC_031045-66,1,"[1530, 1836)",996,1530,1836
12,NC_031045-66,1,"[1956, 1995)",1034,1956,1995
13,NC_031045-66,1,"[2014, 2022)",1041,2014,2022
14,NC_031045-66,1,"[2040, 2244)",1244,2040,2244
15,NC_031045-66,1,"[2663, 2670)",1250,2663,2670
16,NC_031045-66,1,"[2675, 2677)",1251,2675,2677
17,NC_031045-66,1,"[2678, 2679)",1251,2678,2679
18,NC_031045-66,1,"[2680, 2693)",1263,2680,2693
19,NC_031045-66,1,"[2696, 2698)",1264,2696,2698
20,NC_031045-66,1,"[2699, 2700)",1264,2699,2700
21,NC_031045-66,1,"[2769, 2771)",1265,2769,2771
22,NC_031045-66,1,"[2774, 2775)",1265,2774,2775
23,NC_031045-66,1,"[2781, 2785)",1268,2781,2785
24,NC_031045-66,1,"[2786, 2798)",1279,2786,2798
25,NC_031045-66,1,"[2799, 2856)",1335,2799,2856
26,NC_031045-66,1,"[3060, 3133)",1407,3060,3133
27,NC_031045-66,1,"[3162, 3537)",1781,3162,3537
28,NC_031045-66,1,"[3541, 3570)",1809,3541,3570
29,NC_031045-66,1,"[3651, 3672)",1829,3651,3672
30,NC_031045-66,1,"[3710, 3732)",1850,3710,3732
31,NC_031045-66,1,"[3736, 3738)",1851,3736,3738
32,NC_031045-66,1,"[3759, 3766)",1857,3759,3766
33,NC_031045-66,1,"[4110, 4178)",1924,4110,4178
34,NC_031045-66,1,"[4284, 4364)",2003,4284,4364
35,NC_031045-66,1,"[4438, 4440)",2004,4438,4440
36,NC_031045-66,1,"[4444, 4488)",2047,4444,4488
37,NC_031045-66,1,"[4998, 5071)",2119,4998,5071
